Timestamp                       (process)[PID]    
2025-08-26 10:30:35.729068+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyLayer2DefaultDrop: non-Persistent Layer-2 Drop-All <0>
2025-08-26 10:30:35.729202+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x120f2e4, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.729404+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Failed to register session: NESMFilterSession[com.apple.preferences.application-firewall:5E0FA866-BF36-4237-8443-A43CABBA71D7] type: 4 grade: 3 vpn enabled: 0
2025-08-26 10:30:35.729421+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMFilterSession[com.apple.preferences.application-firewall:5E0FA866-BF36-4237-8443-A43CABBA71D7]: Rejected start command from nesessionmanager[21893]
2025-08-26 10:30:35.729428+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMFilterSession[com.apple.preferences.application-firewall:5E0FA866-BF36-4237-8443-A43CABBA71D7]: Removing all clients
2025-08-26 10:30:35.729820+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x120f2e5, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.730989+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x120f2e6, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.731135+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 23576 returned -43
2025-08-26 10:30:35.731232+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 25540 returned -43
2025-08-26 10:30:35.731344+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 26396 returned -43
2025-08-26 10:30:35.732424+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x120f2e7, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.732510+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMPathControllerSession[com.apple.preferences.networkprivacy-9BD1F8BD-75B9-4747-9CCB-7E2913BBD236:4236304E-20B3-422E-BA4D-477BBFE098D8]: No UUIDs in the cache for PathRuleDefaultNonSystemIdentifier, populating the cache from the path rules
2025-08-26 10:30:35.732515+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] Sending a message to populate the cache with UUIDs from configuration 4236304E-20B3-422E-BA4D-477BBFE098D8
2025-08-26 10:30:35.737845+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x120f2e8, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.739093+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (4052)
2025-08-26 10:30:35.739100+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x120f2e9, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.739731+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x120f2ea, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.742340+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x120f2eb, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.742529+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (4256)
2025-08-26 10:30:35.742578+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x120f2ec, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.742964+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x120f2ed, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.743005+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x120f2ee, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.743013+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Plugin is installed
2025-08-26 10:30:35.743261+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x120f2ef, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.744581+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210430, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.745134+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210431, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.745184+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210432, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.745189+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:vbom:EFD062E9-34F5-4DFE-8DB9-A02F7DEE73AC:(null)]: Plugin is installed
2025-08-26 10:30:35.745332+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210433, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.745737+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210434, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.746137+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210435, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.746259+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210436, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.746293+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:d1:7185E7F2-874E-4051-844B-DC5F0E0BA15D:(null)]: Plugin is installed
2025-08-26 10:30:35.746294+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210437, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.746429+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210438, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.746641+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210439, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.747150+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x121043a, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.747572+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x121043b, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.747591+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:t1:B1066681-D804-4511-A8E4-9BC1FA03B021:(null)]: Plugin is installed
2025-08-26 10:30:35.747667+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x121043c, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.747903+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x121043d, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.748321+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:london:3BC4967F-8787-4209-8F45-07BBF47125A3:(null)]: Plugin is installed
2025-08-26 10:30:35.748331+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x121043e, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.748431+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x121043f, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.748683+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210440, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.749065+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210441, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.749080+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:usa:2A440D4B-3AB0-4EB5-B397-8BBF0495CB5F:(null)]: Plugin is installed
2025-08-26 10:30:35.749149+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210442, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.749392+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210443, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.749822+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:macm1_wg0:F319E8AE-77CE-4263-929B-694E6693349A:(null)]: Plugin is installed
2025-08-26 10:30:35.749839+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210444, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.749937+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210445, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.750289+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210446, Description: CFURLResolveBookmarkData
2025-08-26 10:30:35.750929+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:newyork:90667F55-1C0A-4C1D-A51D-C5D84D9BF106:(null)]: Plugin is installed
2025-08-26 10:30:35.753049+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.758948+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.760819+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.761476+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.762659+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.764569+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.766515+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.768418+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.770303+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.772173+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.774081+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.776036+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.777933+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.780074+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.782079+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.783997+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.786030+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.788132+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.790256+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.792186+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.794035+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.795499+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.tcltk.wish
2025-08-26 10:30:35.796010+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.tcltk.wish in LaunchServices
2025-08-26 10:30:35.797205+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.tcltk.wish
2025-08-26 10:30:35.797606+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.tcltk.wish in LaunchServices
2025-08-26 10:30:35.799148+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.tcltk.wish
2025-08-26 10:30:35.799576+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.tcltk.wish in LaunchServices
2025-08-26 10:30:35.800458+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.tcltk.wish
2025-08-26 10:30:35.801142+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.yellowagents.FingerMgmt
2025-08-26 10:30:35.801775+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.yellowagents.FingerMgmt in LaunchServices
2025-08-26 10:30:35.802640+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.yellowagents.FingerMgmt
2025-08-26 10:30:35.802836+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.yellowagents.FingerMgmt in LaunchServices
2025-08-26 10:30:35.803511+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.yellowagents.FingerMgmt
2025-08-26 10:30:35.803687+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.yellowagents.FingerMgmt in LaunchServices
2025-08-26 10:30:35.804301+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.yellowagents.FingerMgmt
2025-08-26 10:30:35.805265+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.GoogleUpdater
2025-08-26 10:30:35.805689+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 2388 returned -43
2025-08-26 10:30:35.805879+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 2624 returned -43
2025-08-26 10:30:35.805961+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 2628 returned -43
2025-08-26 10:30:35.806041+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 2644 returned -43
2025-08-26 10:30:35.806123+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 5196 returned -43
2025-08-26 10:30:35.806205+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 7596 returned -43
2025-08-26 10:30:35.806292+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 9500 returned -43
2025-08-26 10:30:35.806374+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 9528 returned -43
2025-08-26 10:30:35.806450+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 10484 returned -43
2025-08-26 10:30:35.806528+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 12672 returned -43
2025-08-26 10:30:35.806609+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 19500 returned -43
2025-08-26 10:30:35.806705+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 20672 returned -43
2025-08-26 10:30:35.806784+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 24244 returned -43
2025-08-26 10:30:35.806865+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 24252 returned -43
2025-08-26 10:30:35.806940+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 24256 returned -43
2025-08-26 10:30:35.807052+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 2048 returned -43
2025-08-26 10:30:35.807149+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.GoogleUpdater in LaunchServices
2025-08-26 10:30:35.807794+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.GoogleUpdater
2025-08-26 10:30:35.808639+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.GoogleUpdater in LaunchServices
2025-08-26 10:30:35.809282+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.GoogleUpdater
2025-08-26 10:30:35.810107+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.GoogleUpdater in LaunchServices
2025-08-26 10:30:35.810768+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.GoogleUpdater
2025-08-26 10:30:35.819282+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.helper.renderer
2025-08-26 10:30:35.819658+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.helper.renderer in LaunchServices
2025-08-26 10:30:35.820433+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.helper.renderer
2025-08-26 10:30:35.820967+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.helper.renderer in LaunchServices
2025-08-26 10:30:35.821806+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.helper.renderer
2025-08-26 10:30:35.822044+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.helper.renderer in LaunchServices
2025-08-26 10:30:35.822755+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome.helper.renderer
2025-08-26 10:30:35.824940+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.hnc.Discord.helper
2025-08-26 10:30:35.825200+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.hnc.Discord.helper in LaunchServices
2025-08-26 10:30:35.825865+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.hnc.Discord.helper
2025-08-26 10:30:35.826071+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.hnc.Discord.helper in LaunchServices
2025-08-26 10:30:35.826724+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.hnc.Discord.helper
2025-08-26 10:30:35.826904+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.hnc.Discord.helper in LaunchServices
2025-08-26 10:30:35.827575+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.hnc.Discord.helper
2025-08-26 10:30:35.833104+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.836330+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.838487+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.839978+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.840057+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for io.webtorrent.webtorrent-helper
2025-08-26 10:30:35.840327+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find io.webtorrent.webtorrent-helper in LaunchServices
2025-08-26 10:30:35.840756+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for io.webtorrent.webtorrent-helper
2025-08-26 10:30:35.840863+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find io.webtorrent.webtorrent-helper in LaunchServices
2025-08-26 10:30:35.841261+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for io.webtorrent.webtorrent-helper
2025-08-26 10:30:35.841362+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find io.webtorrent.webtorrent-helper in LaunchServices
2025-08-26 10:30:35.841735+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for io.webtorrent.webtorrent-helper
2025-08-26 10:30:35.841848+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.adobe.acc.HEXHelper
2025-08-26 10:30:35.841966+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.adobe.acc.HEXHelper in LaunchServices
2025-08-26 10:30:35.842360+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.adobe.acc.HEXHelper
2025-08-26 10:30:35.842490+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.adobe.acc.HEXHelper in LaunchServices
2025-08-26 10:30:35.842894+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.adobe.acc.HEXHelper
2025-08-26 10:30:35.843016+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.adobe.acc.HEXHelper in LaunchServices
2025-08-26 10:30:35.843383+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.adobe.acc.HEXHelper
2025-08-26 10:30:35.844540+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.845796+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.846940+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.848696+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.849912+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.851102+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.851393+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.caphost
2025-08-26 10:30:35.851543+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.caphost in LaunchServices
2025-08-26 10:30:35.851944+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.caphost
2025-08-26 10:30:35.852050+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.caphost in LaunchServices
2025-08-26 10:30:35.852436+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.caphost
2025-08-26 10:30:35.852534+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.caphost in LaunchServices
2025-08-26 10:30:35.852887+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for us.zoom.caphost
2025-08-26 10:30:35.852912+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.ZoomClips
2025-08-26 10:30:35.853033+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.ZoomClips in LaunchServices
2025-08-26 10:30:35.853412+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.ZoomClips
2025-08-26 10:30:35.853511+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.ZoomClips in LaunchServices
2025-08-26 10:30:35.853901+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.ZoomClips
2025-08-26 10:30:35.853998+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.ZoomClips in LaunchServices
2025-08-26 10:30:35.854354+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for us.zoom.ZoomClips
2025-08-26 10:30:35.854379+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.CptHost
2025-08-26 10:30:35.854512+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.CptHost in LaunchServices
2025-08-26 10:30:35.854896+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.CptHost
2025-08-26 10:30:35.854992+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.CptHost in LaunchServices
2025-08-26 10:30:35.855373+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.CptHost
2025-08-26 10:30:35.855471+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.CptHost in LaunchServices
2025-08-26 10:30:35.855829+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for us.zoom.CptHost
2025-08-26 10:30:35.857080+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
